Very nice to know #banks are supporting Govt decision on #DeMonetisation by extending work hours. @SBIBanks @TheOfficialSBI @ICICIBank @RBI,compliment
Very nice to know #banks are supporting Govt decision on #DeMonetisation by extending work hours. @SBIBanks @TheOfficialSBI @ICICIBank @RBI,compliment
@TheOfficialSBI @SBICard_Connect  Why NetBanking is Denied ???? #Trouble can't do any transaction want to book my t https://t.co/97XG52hlxF,displeasure
"@SBICard_Connect @TheOfficialSBI I have not received my wave card till date,what to do?",displeasure
@shiladitya cc @HDFCBank_Cares @ICICIBank_Care @SBICard_Connect can I pay my credit card bills in cash using old notes at your branches?,miscellaneous
Is there any downtime for #SBI online banking ???@TheOfficialSBI @SBICard_Connect https://t.co/qeIvUfM9kQ,miscellaneous
"@SBICard_Connect @TheOfficialSBI Acc no 20212083794, Rs 4312 Dr. thru Internal card transfer to diff acc. WO my Knowledge on 1st Nov.Pl Help",miscellaneous
@TheOfficialSBI @SBICard_Connect  why u lie to ppl when u r closed on saturday and sends msg to mass saying we r op https://t.co/TwaKya2jWK,displeasure
In digital India why credit card transaction charged @ 2.5% even at hospitals @narendramodi @Dev_Fadnavis @SBICard_Connect @ICICIBank_Care,displeasure
Most of ATM's of all major banks still out of service in Bhiwandi city(421302).@SBICard_Connect @HDFCBank_Cares @ICICIBank @AxisBankSupport,displeasure
"Things you should know and be clear.
@rbi @TheOfficialSBI @SBICard_Connect 

#ModiFightsCorruption #corruption https://t.co/QqR76sIiWj",compliment
@SBICard_Connect @TheOfficialSBI has choose to keep SHUT it's #ATM &amp; #CDM https://t.co/qZd8hNx3tP,displeasure
"In a @TheOfficialSBI @SBICard_Connect branch after long time.. 'Saab lunch pe gaye hain, wait karo'.. Nothing has changed. Sigh",displeasure
RT @GKanudawala: @TheOfficialSBI @SBICard_Connect no customer care direct connect for complaint registration #SBIKillingaamaadmi,displeasure
@TheOfficialSBI @SBICard_Connect I have blocked my debit card few days before . How do I unblock it again or should I apply for a new card,miscellaneous
@TheOfficialSBI @SBICard_Connect @PMOIndia @FinMinIndia @arunjaitley hw will I survive if evn internet is all jamme https://t.co/8WwAgjPHiA,miscellaneous
"No debit cards working here in Pune, can't even pay by debit card now ?
Help!
@TheOfficialSBI @SBICard_Connect 
#cashless",displeasure
@TheOfficialSBI @SBICard_Connect @narendramodi_in #sbikillingaamaadmi sirji there's no customer complaints registrant in SBI @ankitkan,miscellaneous
@TheOfficialSBI @SBICard_Connect  Why NetBanking is Denied ???? #Trouble can't to any transaction want to book my tickets online :(,displeasure
@TheOfficialSBI @SBICard_Connect why the CDM at Maunathbhanjan is not working somebody want to deposit not to exchange the currency help...,displeasure
"@SBICard_Connect - My CC is wrongly charged. I am in Italy, need quick support.

#help @TheOfficialSBI Call me at +39 334 268 6018",miscellaneous
"@SBICard_Connect #Worst customer care department in #india west of money and time
VVV Bad service @TheOfficialSBI @CNNnews18 @PMOIndia",displeasure
@SBICard_Connect @TheOfficialSBI  who the hell is handling this Twitter acnt ? Can't answer my question ? Govt job that's why enjoying.,displeasure
"I talked wid c care of @TheOfficialSBI for @SBICard_Connect but responded very badly, why sbi shows so arrogance,only bcose its a govt bank!",displeasure
Senior citizen cheated by @TheOfficialSBI debit card scam at durgapur west bengal #fraud @Mitulc @SBICard_Connect https://t.co/nimz25gQoe,displeasure
@TheOfficialSBI @SBICard_Connect no customer care direct connect for complaint registration #SBIKillingaamaadmi,displeasure
My Money from My Bank Account can't have it. Wahh! #AcheDin #ModiSarkar @RBI @SBIofficial @TheOfficialSBI https://t.co/sghycxtwD9,compliment
@TheOfficialSBI @CareSBI forgot my user Id and password of Internet banking...pls give me solution....urgently,miscellaneous
"@TheOfficialSBI 3 hours in line,still waiting. Wish ur staff cld work more efficiently.",displeasure
@ICICIBank Thanks icici bank I got case in your atm and it's totally bad experience with @TheOfficialSBI,miscellaneous
"@RBI In Assam all banks are exchanging 4000/- once only. If exchanged  yesterday, today refused by banks. Kindly interven @TheOfficialSBI",displeasure
@TheOfficialSBI danish kunj branch in bhopal is not open till 10AM,miscellaneous
@TheOfficialSBI  It is very difficult rather impossible,miscellaneous
@saket71 @TheOfficialSBI @narendramodi @Shehla_Rashid @tejujoshi31 No cash in ATMs https://t.co/ZT93IpLhG2,displeasure
"RT @TheOfficialSBI: Enjoy the ease, convenience &amp; safety of #sbiInTouchTapAndGoDebitCard that allows you to simply wave your Card for makin",miscellaneous
"@narendramodi, @HDFC_Bank &amp; @TheOfficialSBI  are doing good work. A security  guard @HDFC_Bank offered water to peo https://t.co/z6ljpISuVi",compliment
"@Aryanwarlord this is deposit, not ""capital"". @TheOfficialSBI @sunil_malpotra",miscellaneous
