@anuyeaah @HDFCBank_Cares @ICICIBank_Care @YESBANK @StanChart @bankofbaroda while you're at it... also some drinking water for the long Q,miscellaneous
"@ICICIBank @HDFC_Bank @TheOfficialSBI @KotakBankLtd @YESBANK @MyIndusIndBank @RBI @narendramodi no cash in ATMs, send cash in all ATMs.",displeasure
@schmmuck @IDBI_Bank @HDFC_Bank @ICICIBank @KotakBankLtd @StanChart @YESBANK but these were the only ones around which I actually went to!,miscellaneous
"@shiladitya @IDBI_Bank @HDFC_Bank @ICICIBank @KotakBankLtd @StanChart @YESBANK Saaar, plz tag other tier 2 banks too. Wat dis partiality",displeasure
Thank you bankers for your kind co operation. @TheOfficialSBI @ICICIBank @KotakBankLtd @YESBANK @bankofbaroda,compliment
RT @arjunrammeghwal: Thanks for informing d matter has been taken up with the banks @HDFC_Bank @YESBANK @AxisBank @KotakBankLtd @MyIndusIn,miscellaneous
.@KotakBankLtd @CorpBanking @YESBANK ATMs in Mayur Vihar Phase 1 Extn still offline. Someone said they'll remain shut today. #currencyban,displeasure
@TheOfficialSBI @mdpnb @RBI @ICICIBank @HDFC_Bank @AxisBank @YESBANK @bankofbaroda if you need temp or perm employee pls contact me . Thanks,miscellaneous
@ndtv In queue since 7 AM @YESBANK out of currency by 10:30 AM and @KotakBankLtd exchanging only for Kotak customers,miscellaneous
@YESBANK @KotakBankLtd @ICICIBank @AxisBank #ATPs not working at #Bhayandar,displeasure
@ICICIBank @TheOfficialSBI @HDFC_Bank @AxisBank @YESBANK @KotakBankLtd @Bankofindia_BOI expect same frm other banks https://t.co/Ds8P7puIY9,miscellaneous
#Salute2BankEmployees Restless work needs will power and thought 4 worship of nation. @IDBI_Bank @OrientalBank @YESBANK @TheOfficialSBI,compliment
@RBI @YESBANK @AxisBank @HDFC_Bank @KotakBankLtd since yesterday getting messages that banks have made all arrangements #nomoney ... Contd4,displeasure
"@KotakBankLtd no point givn template respnse.ur staff not upto challenge. tk a cue fm @YESBANK across the street.add: lalbagh, parel branch",displeasure
"I wonder why there is no queue @YESBANK Jalgaon branch for exchange of notes, @TheOfficialSBI branches at #jalgaon r overburdened @PMOIndia",miscellaneous
Hell lot of #sms by @ICICIBank @YESBANK but no #ATMs working in #Jamshedpur @RBI @ICICIBank_Care,compliment
"@AxisBank @HDFC_Bank @ICICIBank @IDBI_Bank @IDFC_Bank @TheOfficialSBI @YESBANK @RBI @TimesNow 
big thank you to all banking people
Hatsoff",miscellaneous
"RT @DevelopedSurat: Salute
All Bank , PostOffice &amp; @SuratPolice staff

@TheOfficialSBI @ICICIBank @HDFC_Bank @KotakBankLtd @YESBANK @PMOInd",compliment
RT @shiladitya: Went to branches of @IDBI_Bank @HDFC_Bank @ICICIBank @KotakBankLtd @StanChart @YESBANK which all had huge lines all the way,miscellaneous
ATMs CANT RUN DRY NOW- BUCK UP GUYS-U CAN DO IT #rushforcash #Demonitisation @TheOfficialSBI @YESBANK https://t.co/MN0xawZlry,compliment
"@RBI @YESBANK @AxisBank @HDFC_Bank @KotakBankLtd none of your ATMs are working since morning in Adhichini, New Delhi. #nomoney... Contd1",displeasure
"Salute
All Bank , PostOffice &amp; @SuratPolice staff

@TheOfficialSBI @ICICIBank @HDFC_Bank @KotakBankLtd @YESBANK https://t.co/ej54OeTsqv",compliment
"Latest status of ATMs in Jangpura, New Delhi. 
@TheOfficialSBI @HDFC_Bank @YESBANK @ICICIBank_Care @KotakBankLtd 

Server down for cardswipe",miscellaneous
@KotakBankLtd @ICICIBank @HDFC_Bank @YESBANK @AxisBank please have a separate queue for senior citizens and the handicapped at the branches!,miscellaneous
@KotakBankLtd @ICICIBank @HDFC_Bank @YESBANK @AxisBank please have a separate queue for senior citizens and the handicapped at the branches!,miscellaneous
@RBI @YESBANK @AxisBank @HDFC_Bank @KotakBankLtd can you not fill your ATMs?,displeasure
@RBI @YESBANK @AxisBank @HDFC_Bank @KotakBankLtd I have to travel today for marriage of a relative &amp; have no money. #nomoney ... Contd3,displeasure
"@KotakBankLtd @YESBANK @HDFC_Bank Why is your ATM not working in Acharya Niketan Market, Mayur Vihar Ph 1, Delhi??",displeasure
"@Ktens arre exchange of notes can be anywhere na, no accounts needed @IDBI_Bank @HDFC_Bank @ICICIBank @KotakBankLtd @StanChart @YESBANK",miscellaneous
"@anuragsrivast48 
Thanks to all bankers for great service.

@TajinderBagga @TheOfficialSBI @ICICIBank_Care @HDFC_Bank @AxisBank @YESBANK",compliment
Bankwala's - real heroes of d day @YESBANK @ICICIBank @HDFC_Bank @AxisBank @TheOfficialSBI @KotakBankLtd sorry can't mention all #Salute,compliment
"visited 10 ATMs around DN Nagar (Andheri West), not a single ATM open. Have only 10 Rs in hand @HDFCBank_Cares @TheOfficialSBI @YESBANK",displeasure
@RBI @YESBANK @AxisBank @HDFC_Bank @KotakBankLtd @narendramodi even RBI helpline number is not picked up.,displeasure
This needs endless #SaluteToService @ICICIBank_Care @HDFC_Bank @TheOfficialSBI @YESBANK @IDBI_Bank thank you!! From https://t.co/LHx3EoINZc,compliment
@ICICIBank @Indiapnb @YESBANK @MyIndusIndBank @StanChart @KotakBankLtd @TheOfficialSBI not a single atm is wrking sec 53 guru gram @RBI,displeasure
@MustafaMamawala @KotakBankLtd @YESBANK @NehaDhupia @GulPanag @ahmedpatel AT THIS MOMENT I AM #CASHLESS# #NO WHITE #NO BLACK IN BANK/POCKET,displeasure
Thanks to entire banking staff for working on holidays and helping people @RBI @TheOfficialSBI @bankofbaroda @yesbank4 @AxisBank @ICICIBank,compliment
