@AvnishAxis @VictoryForNamo @HDFCBank_Cares @PMOIndia @dilipkpandey excuses were developed for those who don't have mind to solve problems,miscellaneous
@AxisBankSupport 18..233.... is permanently busy. 18..209.... &amp; 18..103.... cannot go beyond language selection.What kind of support is this,displeasure
"@ICICIBank_Care @HDFCBank_Cares @AxisBank #nomoney in your ATM at Chandivali-Powai Mumbai. 
@powaiinfo",displeasure
@AxisBank @AxisBankSupport @axisbank275 - including all the accounts,miscellaneous
RT @indian8money: @AxisBankSupport means u know that u will not revert again I have to ping worrest service  @RBI @arunjaitley @PMOIndia @n,displeasure
"@peekayteee @AxisBankSupport Hi, We have checked and it is working fine at the moment.In case the issue persists, you can share a(1/2)",miscellaneous
@AxisBankSupport Bloody Rascals and Frauds !,displeasure
"Just withdraw Rs10k from @AxisBank #kaushambi branch. Helpful staff, guidance. Bank staff in bank like  soldier at border.@AxisBankSupport",compliment
@AxisBankSupport Money depositing  machine kept off.Reason best known to them,displeasure
"@AxisBankSupport plz fine tune the precise information about cash deposit machines 
1) in google result https://t.co/r8mob4yP19",miscellaneous
"@narendramodi @RBI @AxisBank @AxisBankSupport what type of thing is itFrom 10/11/16
Till date axisbank jamuria branch havnt exchnge ny money",displeasure
"@parikshitkmr @AxisBankSupport Hi, due to heavy traffic on withdrawals you may find some of our (1/2)",miscellaneous
"@centralbank_in @TheOfficialSBI @HDFC_Bank @AxisBank 
All the Atms in Puri Nr Jagannath Temple are closed why...? https://t.co/vewu0ID2LJ",displeasure
@AxisBank @AxisBankSupport have been rcv confidential Demat stmts for some client of yours. Gr8 way to care about privacy.,compliment
@AxisBankSupport Your application team says they have submitted to bank and bank says they have no record. Who is lying?,displeasure
"@faizanshaikh4u @AxisBankSupport Hi, sorry for the trouble. Please share the (1/2)",displeasure
"@AxisBankSupport When will you reduce the HL interest rate...
Now that other banks have done...
Repo rate was cut by RBI last month #delay",miscellaneous
"@AxisBank @AxisBankSupport In this of chaos, not okay to differentiate btw Privileged and Prime type customers.",displeasure
@AxisBankSupport I have already generate the complain No. 4760354. So pls do the needful. I have already try this link for complain.,displeasure
"Why still bank ATM'S r not working.When @narendramodi Has announced
@arunjaitley @RBI @TheOfficialSBI @ICICIBank @HDFC_Bank @AxisBankSupport",displeasure
@AxisBankSupport today i visited your malviya nagar branch newdelhi for exchange of 500 notes for 4000 but manager denied and said pan used,displeasure
Today is 11 but it seems that @AxisBank is using different time zone. None of there ATM are working.@AxisBankSupport any reason,displeasure
"@ikhan0784 @AxisBankSupport Hi, thank you for bringing this to our notice. Please share the exact location (landmark/ place) of the(1/2)",miscellaneous
It's 10 AM. No cash in any ATM. When we can expect money @AxisBankSupport @AxisBank,displeasure
"@AxisBankSupport still Same issue , showing invalid credentials . Please can you fix the issue. https://t.co/uRsD20t9fc",displeasure
"@AxisBankSupport Tnks fr recharging using Axis Mobile.Redeem saving voucher worth Rs.2000 frm CouponDunia. Login to https://t.co/fCXdOrwLTH""",miscellaneous
@ksmkkbookscom @HDFC_Bank yeah @AxisBank @AxisBankSupport r the most customer friendly. I have been using for more than 2 decades. Try them.,compliment
@AxisBankSupport i don't have any complaint number with me,miscellaneous
"@AxisBank @AxisBankSupport 
The bank is depriving us from bread and butter.",displeasure
@AxisBankSupport N013538680 dated 2/10/2016,miscellaneous
None of the bank atms are open till now @ICICIBank @AxisBank @HDFCBank_Cares @TheOfficialSBI @bankofbaroda,displeasure
"@SANDIPC08579182 @AxisBankSupport Hi, could you please elaborate your concerns at https://t.co/lRo11NcCAX for us to assist you.",miscellaneous
@parthshah88 @AxisBankSupport Yes sir we do understand &amp; want to make this right. We will have this error rectified on urgent basis.,miscellaneous
@ICICIBank @TheOfficialSBI @HDFC_Bank @AxisBank  @Bangaloremirror none of the bank atm r open/had cash to dispense in S.bangalore BG rd area,displeasure
#ATMinPune shutter down woowwww. @hashPune @HDFC_Bank @AxisBank @KotakBankLtd @PMOIndia @CMOMaharashtra https://t.co/EUc70Cjfo3,displeasure
"RT @arjuna04: @AxisBankSupport @AxisBank Similarly, Axis bank CDM machines in #Mandya, Karnataka has the same options, but doesn't have Kan",miscellaneous
