@HDFCBank_Cares Both the ATM machines here in Times of India Noida office unable to dispense the cash. Please resolve it ASAP @sanatm,displeasure
@HDFC_Bank @HDFCBank_Cares received an email saying all atm withdrawals at hdfc would be free.. Appreciate the support extended. Thank you..,compliment
"@HDFCBank_Cares the ATM at Sector-8, Charkop, Kandivali-W, Mumbai has been out of service for months now...please fix it now at least",displeasure
"@ICICIBank_Care @HDFCBank_Cares @AxisBank #nomoney in your ATM at Chandivali-Powai Mumbai. 
@powaiinfo",displeasure
RT @Tarun260: Thanks to @HDFC_Bank @HDFCBank_Cares mgmt 4 mkng exchnge n dpst process vry smooth at Vaishali branch. Grt people dealing tha,compliment
"@RBI @HDFC_Bank @HDFCBank_Cares  @HDFCBankNews  ATMs at Kamothe, Navi Mumbai not working-all of them.",displeasure
"@narendramodi, @HDFC_Bank &amp; @TheOfficialSBI  are doing good work. A security  guard @HDFC_Bank offered water to peo https://t.co/z6ljpISuVi",compliment
@HDFCBank_Cares Thanks i have got the mail from the payzapp team,compliment
@HDFCBank_Cares Not allowed to withdraw balance 10k from my account. Your Surendranagar (Guj) branch is citing some https://t.co/bAMb9NXqnW,displeasure
@HDFCBank_Cares @HDFC_Bank receiving #scam #phishing calls frm Delhi +918750029887 for CVV @RBI @DelhiPolice @CybercrimeCID pls take action,displeasure
RT @MindSphere_IN: @HDFCBank_Cares will there be new notes @ Halasuru Branch today?,miscellaneous
@AmhiDombivlikar @HDFC_Bank @ICICIBank @TheOfficialSBI @IDBI_Bank @DnsBank - have you notified @RBI ? @vineetjaintimes,miscellaneous
@HDFCBank_Cares my account no. is 00031050321224 and mobile no. 9999705992,miscellaneous
@RBI @HDFCBank_Cares  Withdrawal from my own a/c requires an ID proof (which is OK) + a photocopy of the proof for bank records? Why?,displeasure
@HDFCBank_Cares @RBI @timesofindia still no reply #helpless,displeasure
"@HDFCBank_Cares because of your incorrect rep, i m charged late payment, getting harrassing reminders and will be charged a hefty interest..",displeasure
@HDFCBank_Cares Why Are You Harassing People Like @sowmyarao_ And Committing Contempt Of Court? Stop This Nonsense Immediately.,displeasure
@HDFCBank_Cares seriously unacceptable the kind of revert I got on the mail.. I want an immediate action else cancel my card,displeasure
@HDFCBank_Cares i just want information on ur offer w.r.t. regalia first n payzap.. why do u need my information?,miscellaneous
"@HDFCBank_Cares kindly provide some additional teller to ur EPIP branch,Bangalore. only 1 teller - and big queue. Manager is rude with cust",displeasure
@HDFCBank_Cares will ATMs be operational from 12AM?,miscellaneous
@anuyeaah @HDFCBank_Cares @ICICIBank_Care @YESBANK @StanChart @bankofbaroda while you're at it... also some drinking water for the long Q,miscellaneous
"@HDFCBank_Cares , We waited for new currency till 5PM , had to return without any support from U",displeasure
Absolutely !! Thank you @HDFC_Bank @HDFCBank_Cares https://t.co/kYLRjBfdbv,compliment
"@PMOIndia @narendramodi @RBI @HDFCBank_Cares @HDFC_Bank when will ATMs reopen??? Pocket empty, no cash , need to withdraw ??",displeasure
@HDFCBank_Cares @ICICIBank_Care @UnionBankTweets None of the stand-alone ATM have cash in the machine. 400095 #disappointed #Fail,displeasure
"@HDFC_Bank @HDFCBank_Cares #Pathetic #Senseless banking, what's the point of changing ATM password in midst of a tr https://t.co/fU9bQMvOJP",displeasure
"@HDFCBank_Cares @HDFC_Bank don't know the account no. , but it is attached to my mobile no. 7737605005",miscellaneous
Amazing functioning @HDFCBank_Cares Jaipur. Smooth operations that too with a smile,compliment
"@HDFCBank_Cares incessant calls from customer care for a slight delay in credit card pymt, despite mentioning the reason. Shame on you",displeasure
"@centralbank_in @TheOfficialSBI @HDFC_Bank @AxisBank 
All the Atms in Puri Nr Jagannath Temple are closed why...? https://t.co/vewu0ID2LJ",displeasure
RT @DipakKhuthia: Thank you @HDFCBank_Cares I went Mulund East branch very feel good experience they serve tea /coffee water &amp; chair @naren,compliment
@HDFCBank_Cares been 10days.no response yet.regalia n classic customer gets this kind of support.Huff. Disappointed.Never expected this hdfc,displeasure
"@HDFCBank_Cares @HDFC_Bank please stop spamming my phone n email asap
thanx",displeasure
@HDFCBank_Cares Does anyone respond ? Why no cash in ATMs at Jogeshwari East Branch in Mumbai ?,displeasure
@arunjaitley @HDFCBank_Cares Pl keep bank open from 8 to 8 for Thursday n Friday n on Saturday full day.,miscellaneous
@HDFCBank_Cares if such is your service I am not going to use them. Thanks. I am glad blue dart didn't deliver the package.,displeasure
HDFC has got very poor online insurance platform. A pain for consumers. Should be avoided. @HDFCLIFE @HDFCBank_Cares @HDFC_Bank,displeasure
"@HDFCBank_Cares I know you won't care, but it's common sense to have two different queues for withdrwl n dep at Hinjawadi br #hdfcbanksucks",displeasure
@HDFCBank_Cares I have been trying to get in touch with your customer care since ages. Please let me know who will address my issues?,displeasure
".@Bankofindia_BOI Even @HDFCBank_Cares (Mumbai Central) has stopped giving cash, only allowing deposits for the day https://t.co/4eTQl5ntYH",displeasure
"@HDFC_Bank @HDFCBank_Cares your ATM servers are down in Vk, delhi. This is just ten mins after ATM was loaded with cash... kindly see",displeasure
@HDFCBank_Cares U guys are most systematic so far..so is JnK bank..,compliment
"RT @pandeypankaj20: @HDFC_Bank @HDFCBank_Cares, more than 90 days, but still not getting any response on credit card dispute complaint eith",displeasure
"Why still bank ATM'S r not working.When @narendramodi Has announced
@arunjaitley @RBI @TheOfficialSBI @ICICIBank @HDFC_Bank @AxisBankSupport",displeasure
@UPI_NPCI Hope @HDFC_Bank and @TheOfficialSBI (2 of Top 5 Banks) will soon onboard the #UPI wagon.,miscellaneous
@HDFCBank_Cares tired of calling Helpline people no Help provided instead asking to call someone and give them money instead offree service,displeasure
@HDFCBank_Cares @HDFC_Bank @HDFCBank_Cares @BlueDartTweets I won't be responsible for any misuse of the card as thi https://t.co/XxmZ3DMEDo,miscellaneous
RT @HDFCBank_Cares: @lagerfortwo Thank you for your valuable feedback. Will ensure it reaches the concerned team. -Manoj,miscellaneous
"@HDFCBank_Cares ,@HDFC_Bank @tejinderbagga . True. ! Big thanks to HDFC staff at ITPB-Bangalore. Seen Managing supe https://t.co/D0ZqajJmCj",compliment
@HDFCBank_Cares  its happening at various branches across Delhi and Gurgaon,miscellaneous
@HDFCBank_Cares when my account is KYC compliant.why am i supposed to submit ID proof to deposit cash into self account ? Did RBI mandates ?,miscellaneous
"@HDFCBank_Cares thanks for your reply, but I didn't take any complaint number from you",miscellaneous
"@HDFC_Bank @HDFCBank_Cares Superb job by d team FC road branch, Lalit Mahal, Pune. Happy to see d way they were responding to everyone.",compliment
@HDFCBank_Cares I didnt get any reply!,displeasure
RT @HDFCBank_Cares: Discover cashless payments! You can now manage payments without cash. Transfer money or make payments 1/n,miscellaneous
ICICI Bank takes customer friendly steps while @HDFCBank_Cares @HDFC_Bank doesn't give a damn. Best Bank? https://t.co/zYbVUz4dhx,compliment
@HDFCBank_Cares @PMOIndia People are paying 500 Rs to stand in que and get a token. customers like us suffering.Corruption in cleanup scheme,displeasure
@HDFCBank_Cares ..it's ok..no complaints..am a pretty satisfied HDFC customer.. Was just expressing my views on the volumes being witnessed,compliment
Unhappy with @HDFC_Bank  &amp; @ICICIBank - single line outside bank for deposit &amp;withdrawal whereas @bankofbaroda won my heart with #NoHassles.,displeasure
@HDFCBank_Cares How much time it takes to get credit card application approved ? Application Number 16101515659310W1,miscellaneous
