@TheOfficialSBI  @Indiapnb @IDBI_Bank @AxisBank @Allahabad_Bank @ICICIBank I am a  PG student and willing to work for free for next two days,compliment
RT @FaizanVakeel: @TheOfficialSBI  @Indiapnb @IDBI_Bank @AxisBank @Allahabad_Bank @ICICIBank I'm PG student and willing to work for free fo,miscellaneous
"First hand experience of the #CashRush process took 2hrs but was smooth at #whitefield @TheOfficialSBI  and @andhrabank , ThankYou.",compliment
"@avinav2712 @AxisBankSupport Hi, sorry for the trouble. We'll look into it on priority.",miscellaneous
@AxisBank @AxisBankSupport the link is not opening.,miscellaneous
"@Praveenksh @AxisBankSupport Hi, sorry for the trouble. Please DM us the complete branch details for us to look into it.",miscellaneous
@AxisBankSupport i wish that they get functional from 11th without any glitch.,miscellaneous
"@Babluooo28312 @AxisBankSupport Hi, for information regarding loans, please access the following (1/3)",miscellaneous
@AxisBankSupport I'm job less person and I want settle this amount k,miscellaneous
@AxisBankSupport thanks for no reply and no action on the operation head we have a total 15 accounts in my family alone we will close all,displeasure
@AxisBankSupport the link is not working. Trying to send through that form but no success message shown.,displeasure
"@rutwikkiller @AxisBankSupport Hi, our website is working fine. Please clear your browser cache and try accessing it again. (1/2)",miscellaneous
@AxisBank @AxisBankSupport ur ATM doesnt wrk at all-branches hv no cash-we r returning after long wait in Q @PMOIndia @arunjaitley Chaos,displeasure
@AxisDirect_In @AxisBankSupport any problem with AxisDirect? Getting logged out at welcome screen. Can't login with app too!,displeasure
@AxisBankSupport I cant activate Axis Mobile app;Error Msg-Generic Failure/SMS NOT SENT;I tried from diff networks n phones with regiserd no,miscellaneous
@AxisBankSupport Request all banks to stuff Rs100 &amp; Rs500 note in ATMs to dispense FIRST. Dispensing Rs2000 note is not wise planning move.,displeasure
"@BhushanGarg18 @AxisBankSupport Hi, thanks for bringing this to our notice. Please share the branch details for us to look into it.",miscellaneous
@ksmkkbookscom @HDFC_Bank yeah @AxisBank @AxisBankSupport r the most customer friendly. I have been using for more than 2 decades. Try them.,compliment
@AxisBankSupport I just want to know about the way of linking.  The linking way I just did is sufficient for linking or not.,miscellaneous
@YESBANK @KotakBankLtd @ICICIBank @AxisBank #ATPs not working at #Bhayandar,displeasure
@AxisBankSupport  Still u r looking for service request number 25758752. Already one month gone,miscellaneous
@AxisBankSupport i try it..nobody receive call,miscellaneous
"@RBI 
Stuck abroad with @AxisBankSupport pathetic services. Not responding via call support and email support keep on sending generic reply",displeasure
"@Jiggy_wan21 @AxisBankSupport Hi, in order to exchange or deposit the old currency notes, please visit your(1/2)",miscellaneous
@AxisBank @AxisBankSupport Why can't you guys have adequate cash in the ATM? Or Cash Van ready????,displeasure
"@Arpansi89 @AxisBankSupport Hi, our Twitter Banking facility is working fine. You can refer the following(1/2)",miscellaneous
@AxisBankSupport please read carefully,miscellaneous
@narendramodi much of the issues will be sorted if bank actually separates q for deposit and exchange. @AxisBankSupport @ICICIBank_Care,compliment
"@AxisBankSupport A small *ATM room* which is equipped wid min 2 AC's &amp; 4 tubelights,is askn me nt 2 print receipt to *save environment ??",displeasure
"@AxisBankSupport receiving your texts whr u r ensuring full support for money exchange,but I'm not ur customer &amp; tired of ur txts",displeasure
"@AxisBankSupport @DCBBank  why will not separate line for account holder to deposit and withdrawal, this is not ethical, think about it.",displeasure
@AxisBankSupport N013538680 dated 2/10/2016,miscellaneous
@AxisBankSupport Well it's a long queue for Cash Deposit again..  Already half an hour wait #AxisSucks..,displeasure
.@AxisBankSupport One of the vendor holding POS of Axis Bank is charging 2% extra for payments via card. See the at https://t.co/dLCVZD2jDh,miscellaneous
@AxisBank @AxisBankSupport thank you :),miscellaneous
@AxisBank  @AxisBankSupport Why am I unable to use my debit card at such a crucial time?Customer care say there's a technical error. Fix it,displeasure
"@kuldeep_vermas @AxisBankSupport Hi, please share the exact location (landmark/area) of the(1/2)",miscellaneous
"@naweliprachi @AxisBankSupport Hi, we're sorry you had this experience and we want to make this right. Please share your concerns with(1/2)",displeasure
"@MaccharManJr @AxisBankSupport Hi, please refer the following link https://t.co/yQD7g1ioSO pertaining to your concerns. (1/2)",miscellaneous
RT @arjuna04: @AxisBank @AxisBankSupport Hope you rectify this problem by providing #Kannada option at the earliest..,displeasure
@AxisBankSupport can you please let me know the standard sizes of your lockers - small &amp; medium ones.,miscellaneous
